districtid,timeid,cases
BR_Unknown,31.0,33470.0
BR_Unknown,32.0,29310.0
BR_Unknown,33.0,27322.0
BR_Unknown,34.0,18611.0
BR_Unknown,35.0,19936.0
BR_Unknown,36.0,19239.0
BR_Unknown,37.0,14385.0
BR_Unknown,38.0,11227.0
BR_Unknown,39.0,10022.0
BR_Unknown,40.0,7778.0
BR_Unknown,41.0,7380.0
BR_Unknown,42.0,6839.0
BR_Unknown,43.0,6231.0
BR_Unknown,44.0,5106.0
BR_Unknown,45.0,4524.0
BR_Unknown,46.0,4049.0
BR_Unknown,47.0,3234.0
BR_Unknown,48.0,2092.0
BR_Unknown,49.0,1842.0
BR_Unknown,50.0,1731.0
BR_Unknown,51.0,1951.0
BR_Unknown,52.0,1963.0
BR_Unknown,53.0,1993.0
BR_Unknown,54.0,2804.0
BR_Unknown,55.0,4495.0
BR_Unknown,56.0,7923.0
BR_Unknown,57.0,20184.0
BR_Unknown,58.0,37037.0
BR_Unknown,59.0,62929.0
BR_Unknown,60.0,80695.0
BR_Unknown,61.0,80135.0
BR_Unknown,62.0,62797.0
BR_Unknown,63.0,55405.0
BR_Unknown,64.0,56295.0
BR_Unknown,65.0,53041.0
BR_Unknown,66.0,50505.0
BR_Unknown,67.0,41184.0
BR_Unknown,68.0,32975.0
BR_Unknown,69.0,27039.0
BR_Unknown,70.0,24244.0
BR_Unknown,71.0,21631.0
BR_Unknown,72.0,17597.0
BR_Unknown,73.0,15035.0
BR_Unknown,74.0,12440.0
BR_Unknown,75.0,11096.0
CH_Unknown,1.0,0.0
CH_Unknown,2.0,0.0
CH_Unknown,3.0,0.0
CH_Unknown,4.0,0.0
CH_Unknown,5.0,0.0
CH_Unknown,6.0,0.0
CH_Unknown,7.0,660.0
CH_Unknown,8.0,646.0
CH_Unknown,9.0,471.0
CH_Unknown,10.0,525.0
CH_Unknown,11.0,709.0
CH_Unknown,12.0,1188.0
CH_Unknown,13.0,2041.0
CH_Unknown,14.0,2412.0
CH_Unknown,15.0,3861.0
CH_Unknown,16.0,9000.0
CH_Unknown,17.0,10904.0
CH_Unknown,18.0,12680.0
CH_Unknown,19.0,13388.0
CH_Unknown,20.0,12264.0
CH_Unknown,21.0,18547.0
CH_Unknown,22.0,22869.0
CH_Unknown,23.0,23438.0
CH_Unknown,24.0,23756.0
CH_Unknown,25.0,31284.0
CH_Unknown,26.0,32994.0
CH_Unknown,27.0,32195.0
CH_Unknown,28.0,30673.0
CH_Unknown,29.0,30387.0
CH_Unknown,30.0,34499.0
CH_Unknown,31.0,33470.0
CH_Unknown,32.0,29310.0
CH_Unknown,33.0,27322.0
CH_Unknown,34.0,18611.0
CH_Unknown,35.0,19936.0
CH_Unknown,36.0,19239.0
CH_Unknown,37.0,14385.0
CH_Unknown,38.0,11227.0
CH_Unknown,39.0,10022.0
CH_Unknown,40.0,7778.0
CH_Unknown,41.0,7380.0
CH_Unknown,42.0,6839.0
CH_Unknown,43.0,6231.0
CH_Unknown,44.0,5106.0
CH_Unknown,45.0,4524.0
CH_Unknown,46.0,4049.0
CH_Unknown,47.0,3234.0
CH_Unknown,48.0,2092.0
CH_Unknown,49.0,1842.0
CH_Unknown,50.0,1731.0
CH_Unknown,51.0,1951.0
CH_Unknown,52.0,1963.0
CH_Unknown,53.0,1993.0
CH_Unknown,54.0,2804.0
CH_Unknown,55.0,4495.0
CH_Unknown,56.0,7923.0
CH_Unknown,57.0,20184.0
CH_Unknown,58.0,37037.0
CH_Unknown,59.0,62929.0
CH_Unknown,60.0,80695.0
CH_Unknown,61.0,80135.0
CH_Unknown,62.0,62797.0
CH_Unknown,63.0,55405.0
CH_Unknown,64.0,56295.0
CH_Unknown,65.0,53041.0
CH_Unknown,66.0,50505.0
CH_Unknown,67.0,41184.0
CH_Unknown,68.0,32975.0
CH_Unknown,69.0,27039.0
CH_Unknown,70.0,24244.0
CH_Unknown,71.0,21631.0
CH_Unknown,72.0,17597.0
CH_Unknown,73.0,15035.0
CH_Unknown,74.0,12440.0
CH_Unknown,75.0,11096.0
CT_Unknown,1.0,0.0
CT_Unknown,2.0,0.0
CT_Unknown,3.0,0.0
CT_Unknown,4.0,0.0
CT_Unknown,5.0,0.0
CT_Unknown,6.0,0.0
CT_Unknown,7.0,660.0
CT_Unknown,8.0,646.0
CT_Unknown,9.0,471.0
CT_Unknown,10.0,525.0
CT_Unknown,11.0,709.0
CT_Unknown,12.0,1188.0
CT_Unknown,13.0,2041.0
CT_Unknown,14.0,2412.0
CT_Unknown,15.0,3861.0
CT_Unknown,16.0,9000.0
CT_Unknown,17.0,10904.0
CT_Unknown,18.0,12680.0
CT_Unknown,19.0,13388.0
CT_Unknown,20.0,12264.0
CT_Unknown,21.0,18547.0
CT_Unknown,22.0,22869.0
CT_Unknown,23.0,23438.0
CT_Unknown,24.0,23756.0
CT_Unknown,25.0,31284.0
CT_Unknown,26.0,32994.0
CT_Unknown,27.0,32195.0
CT_Unknown,28.0,30673.0
CT_Unknown,29.0,30387.0
CT_Unknown,30.0,34499.0
CT_Unknown,31.0,33470.0
CT_Unknown,32.0,29310.0
CT_Unknown,33.0,27322.0
CT_Unknown,34.0,18611.0
CT_Unknown,35.0,19936.0
CT_Unknown,36.0,19239.0
CT_Unknown,37.0,14385.0
CT_Unknown,38.0,11227.0
CT_Unknown,39.0,10022.0
CT_Unknown,40.0,7778.0
CT_Unknown,41.0,7380.0
CT_Unknown,42.0,6839.0
CT_Unknown,43.0,6231.0
CT_Unknown,44.0,5106.0
CT_Unknown,45.0,4524.0
CT_Unknown,46.0,4049.0
CT_Unknown,47.0,3234.0
CT_Unknown,48.0,2092.0
CT_Unknown,49.0,1842.0
CT_Unknown,50.0,1731.0
CT_Unknown,51.0,1951.0
CT_Unknown,52.0,1963.0
CT_Unknown,53.0,1993.0
CT_Unknown,54.0,2804.0
CT_Unknown,55.0,4495.0
CT_Unknown,56.0,7923.0
CT_Unknown,57.0,20184.0
CT_Unknown,58.0,37037.0
CT_Unknown,59.0,62929.0
CT_Unknown,60.0,80695.0
CT_Unknown,61.0,80135.0
CT_Unknown,62.0,62797.0
CT_Unknown,63.0,55405.0
CT_Unknown,64.0,56295.0
CT_Unknown,65.0,53041.0
CT_Unknown,66.0,50505.0
CT_Unknown,67.0,41184.0
CT_Unknown,68.0,32975.0
CT_Unknown,69.0,27039.0
CT_Unknown,70.0,24244.0
CT_Unknown,71.0,21631.0
CT_Unknown,72.0,17597.0
CT_Unknown,73.0,15035.0
CT_Unknown,74.0,12440.0
CT_Unknown,75.0,11096.0
DN_Unknown,1.0,0.0
DN_Unknown,2.0,0.0
DN_Unknown,3.0,0.0
DN_Unknown,4.0,0.0
DN_Unknown,5.0,0.0
DN_Unknown,6.0,0.0
DN_Unknown,7.0,660.0
DN_Unknown,8.0,646.0
DN_Unknown,9.0,471.0
DN_Unknown,10.0,525.0
DN_Unknown,11.0,709.0
DN_Unknown,12.0,1188.0
DN_Unknown,13.0,2041.0
DN_Unknown,14.0,2412.0
DN_Unknown,15.0,3861.0
DN_Unknown,16.0,9000.0
DN_Unknown,17.0,10904.0
DN_Unknown,18.0,12680.0
DN_Unknown,19.0,13388.0
DN_Unknown,20.0,12264.0
DN_Unknown,21.0,18547.0
DN_Unknown,22.0,22869.0
DN_Unknown,23.0,23438.0
DN_Unknown,24.0,23756.0
DN_Unknown,25.0,31284.0
DN_Unknown,26.0,32994.0
DN_Unknown,27.0,32195.0
DN_Unknown,28.0,30673.0
DN_Unknown,29.0,30387.0
DN_Unknown,30.0,34499.0
DN_Unknown,31.0,33470.0
DN_Unknown,32.0,29310.0
DN_Unknown,33.0,27322.0
DN_Unknown,34.0,18611.0
DN_Unknown,35.0,19936.0
DN_Unknown,36.0,19239.0
DN_Unknown,37.0,14385.0
DN_Unknown,38.0,11227.0
DN_Unknown,39.0,10022.0
DN_Unknown,40.0,7778.0
DN_Unknown,41.0,7380.0
DN_Unknown,42.0,6839.0
DN_Unknown,43.0,6231.0
DN_Unknown,44.0,5106.0
DN_Unknown,45.0,4524.0
DN_Unknown,46.0,4049.0
DN_Unknown,47.0,3234.0
DN_Unknown,48.0,2092.0
DN_Unknown,49.0,1842.0
DN_Unknown,50.0,1731.0
DN_Unknown,51.0,1951.0
DN_Unknown,52.0,1963.0
DN_Unknown,53.0,1993.0
DN_Unknown,54.0,2804.0
DN_Unknown,55.0,4495.0
DN_Unknown,56.0,7923.0
DN_Unknown,57.0,20184.0
DN_Unknown,58.0,37037.0
DN_Unknown,59.0,62929.0
DN_Unknown,60.0,80695.0
DN_Unknown,61.0,80135.0
DN_Unknown,62.0,62797.0
DN_Unknown,63.0,55405.0
DN_Unknown,64.0,56295.0
DN_Unknown,65.0,53041.0
DN_Unknown,66.0,50505.0
DN_Unknown,67.0,41184.0
DN_Unknown,68.0,32975.0
DN_Unknown,69.0,27039.0
DN_Unknown,70.0,24244.0
DN_Unknown,71.0,21631.0
DN_Unknown,72.0,17597.0
DN_Unknown,73.0,15035.0
DN_Unknown,74.0,12440.0
DN_Unknown,75.0,11096.0
DL_Unknown,1.0,0.0
DL_Unknown,2.0,0.0
DL_Unknown,3.0,0.0
DL_Unknown,4.0,0.0
DL_Unknown,5.0,0.0
DL_Unknown,6.0,0.0
DL_Unknown,7.0,660.0
DL_Unknown,8.0,646.0
DL_Unknown,9.0,471.0
DL_Unknown,10.0,525.0
DL_Unknown,11.0,709.0
DL_Unknown,12.0,1188.0
DL_Unknown,13.0,2041.0
DL_Unknown,14.0,2412.0
DL_Unknown,15.0,3861.0
DL_Unknown,16.0,9000.0
DL_Unknown,17.0,10904.0
DL_Unknown,18.0,12680.0
DL_Unknown,19.0,13388.0
DL_Unknown,20.0,12264.0
DL_Unknown,21.0,18547.0
DL_Unknown,22.0,22869.0
DL_Unknown,23.0,23438.0
DL_Unknown,24.0,23756.0
DL_Unknown,25.0,31284.0
DL_Unknown,26.0,32994.0
DL_Unknown,27.0,32195.0
DL_Unknown,28.0,30673.0
DL_Unknown,29.0,30387.0
DL_Unknown,30.0,34499.0
DL_Unknown,31.0,33470.0
DL_Unknown,32.0,29310.0
DL_Unknown,33.0,27322.0
DL_Unknown,34.0,18611.0
DL_Unknown,35.0,19936.0
DL_Unknown,36.0,19239.0
DL_Unknown,37.0,14385.0
DL_Unknown,38.0,11227.0
DL_Unknown,39.0,10022.0
DL_Unknown,40.0,7778.0
DL_Unknown,41.0,7380.0
DL_Unknown,42.0,6839.0
DL_Unknown,43.0,6231.0
DL_Unknown,44.0,5106.0
DL_Unknown,45.0,4524.0
DL_Unknown,46.0,4049.0
DL_Unknown,47.0,3234.0
DL_Unknown,48.0,2092.0
DL_Unknown,49.0,1842.0
DL_Unknown,50.0,1731.0
DL_Unknown,51.0,1951.0
DL_Unknown,52.0,1963.0
DL_Unknown,53.0,1993.0
DL_Unknown,54.0,2804.0
DL_Unknown,55.0,4495.0
DL_Unknown,56.0,7923.0
DL_Unknown,57.0,20184.0
DL_Unknown,58.0,37037.0
DL_Unknown,59.0,62929.0
DL_Unknown,60.0,80695.0
DL_Unknown,61.0,80135.0
DL_Unknown,62.0,62797.0
DL_Unknown,63.0,55405.0
DL_Unknown,64.0,56295.0
DL_Unknown,65.0,53041.0
DL_Unknown,66.0,50505.0
DL_Unknown,67.0,41184.0
DL_Unknown,68.0,32975.0
DL_Unknown,69.0,27039.0
DL_Unknown,70.0,24244.0
DL_Unknown,71.0,21631.0
DL_Unknown,72.0,17597.0
DL_Unknown,73.0,15035.0
DL_Unknown,74.0,12440.0
DL_Unknown,75.0,11096.0
GA_Unknown,1.0,0.0
GA_Unknown,2.0,0.0
GA_Unknown,3.0,0.0
GA_Unknown,4.0,0.0
GA_Unknown,5.0,0.0
GA_Unknown,6.0,0.0
GA_Unknown,7.0,660.0
GA_Unknown,8.0,646.0
GA_Unknown,9.0,471.0
GA_Unknown,10.0,525.0
GA_Unknown,11.0,709.0
GA_Unknown,12.0,1188.0
GA_Unknown,13.0,2041.0
GA_Unknown,14.0,2412.0
GA_Unknown,15.0,3861.0
GA_Unknown,16.0,9000.0
GA_Unknown,17.0,10904.0
GA_Unknown,18.0,12680.0
GA_Unknown,19.0,13388.0
GA_Unknown,20.0,12264.0
GA_Unknown,21.0,18547.0
GA_Unknown,22.0,22869.0
GA_Unknown,23.0,23438.0
GA_Unknown,24.0,23756.0
GA_Unknown,25.0,31284.0
GA_Unknown,26.0,32994.0
GA_Unknown,27.0,32195.0
GA_Unknown,28.0,30673.0
GA_Unknown,29.0,30387.0
GA_Unknown,30.0,34499.0
GA_Unknown,31.0,33470.0
GA_Unknown,32.0,29310.0
GA_Unknown,33.0,27322.0
GA_Unknown,34.0,18611.0
GA_Unknown,35.0,19936.0
GA_Unknown,36.0,19239.0
GA_Unknown,37.0,14385.0
GA_Unknown,38.0,11227.0
GA_Unknown,39.0,10022.0
GA_Unknown,40.0,7778.0
GA_Unknown,41.0,7380.0
GA_Unknown,42.0,6839.0
GA_Unknown,43.0,6231.0
GA_Unknown,44.0,5106.0
GA_Unknown,45.0,4524.0
GA_Unknown,46.0,4049.0
GA_Unknown,47.0,3234.0
GA_Unknown,48.0,2092.0
GA_Unknown,49.0,1842.0
GA_Unknown,50.0,1731.0
GA_Unknown,51.0,1951.0
GA_Unknown,52.0,1963.0
GA_Unknown,53.0,1993.0
GA_Unknown,54.0,2804.0
GA_Unknown,55.0,4495.0
GA_Unknown,56.0,7923.0
GA_Unknown,57.0,20184.0
GA_Unknown,58.0,37037.0
GA_Unknown,59.0,62929.0
GA_Unknown,60.0,80695.0
GA_Unknown,61.0,80135.0
GA_Unknown,62.0,62797.0
GA_Unknown,63.0,55405.0
GA_Unknown,64.0,56295.0
GA_Unknown,65.0,53041.0
GA_Unknown,66.0,50505.0
GA_Unknown,67.0,41184.0
GA_Unknown,68.0,32975.0
GA_Unknown,69.0,27039.0
GA_Unknown,70.0,24244.0
GA_Unknown,71.0,21631.0
GA_Unknown,72.0,17597.0
GA_Unknown,73.0,15035.0
GA_Unknown,74.0,12440.0
GA_Unknown,75.0,11096.0
GJ_Unknown,1.0,0.0
GJ_Unknown,2.0,0.0
GJ_Unknown,3.0,0.0
GJ_Unknown,4.0,0.0
GJ_Unknown,5.0,0.0
GJ_Unknown,6.0,0.0
GJ_Unknown,7.0,660.0
GJ_Unknown,8.0,646.0
GJ_Unknown,9.0,471.0
GJ_Unknown,10.0,525.0
GJ_Unknown,11.0,709.0
GJ_Unknown,12.0,1188.0
GJ_Unknown,13.0,2041.0
GJ_Unknown,14.0,2412.0
GJ_Unknown,15.0,3861.0
GJ_Unknown,16.0,9000.0
GJ_Unknown,17.0,10904.0
GJ_Unknown,18.0,12680.0
GJ_Unknown,19.0,13388.0
GJ_Unknown,20.0,12264.0
GJ_Unknown,21.0,18547.0
GJ_Unknown,22.0,22869.0
GJ_Unknown,23.0,23438.0
GJ_Unknown,24.0,23756.0
GJ_Unknown,25.0,31284.0
GJ_Unknown,26.0,32994.0
GJ_Unknown,27.0,32195.0
GJ_Unknown,28.0,30673.0
GJ_Unknown,29.0,30387.0
GJ_Unknown,30.0,34499.0
GJ_Unknown,31.0,33470.0
GJ_Unknown,32.0,29310.0
GJ_Unknown,33.0,27322.0
GJ_Unknown,34.0,18611.0
GJ_Unknown,35.0,19936.0
GJ_Unknown,36.0,19239.0
GJ_Unknown,37.0,14385.0
GJ_Unknown,38.0,11227.0
GJ_Unknown,39.0,10022.0
GJ_Unknown,40.0,7778.0
GJ_Unknown,41.0,7380.0
GJ_Unknown,42.0,6839.0
GJ_Unknown,43.0,6231.0
GJ_Unknown,44.0,5106.0
GJ_Unknown,45.0,4524.0
GJ_Unknown,46.0,4049.0
GJ_Unknown,47.0,3234.0
GJ_Unknown,48.0,2092.0
GJ_Unknown,49.0,1842.0
GJ_Unknown,50.0,1731.0
GJ_Unknown,51.0,1951.0
GJ_Unknown,52.0,1963.0
GJ_Unknown,53.0,1993.0
GJ_Unknown,54.0,2804.0
GJ_Unknown,55.0,4495.0
GJ_Unknown,56.0,7923.0
GJ_Unknown,57.0,20184.0
GJ_Unknown,58.0,37037.0
GJ_Unknown,59.0,62929.0
GJ_Unknown,60.0,80695.0
GJ_Unknown,61.0,80135.0
GJ_Unknown,62.0,62797.0
GJ_Unknown,63.0,55405.0
GJ_Unknown,64.0,56295.0
GJ_Unknown,65.0,53041.0
GJ_Unknown,66.0,50505.0
GJ_Unknown,67.0,41184.0
GJ_Unknown,68.0,32975.0
GJ_Unknown,69.0,27039.0
GJ_Unknown,70.0,24244.0
GJ_Unknown,71.0,21631.0
GJ_Unknown,72.0,17597.0
GJ_Unknown,73.0,15035.0
GJ_Unknown,74.0,12440.0
GJ_Unknown,75.0,11096.0
HR_Unknown,1.0,0.0
HR_Unknown,2.0,0.0
HR_Unknown,3.0,0.0
HR_Unknown,4.0,0.0
HR_Unknown,5.0,0.0
HR_Unknown,6.0,0.0
HR_Unknown,7.0,660.0
HR_Unknown,8.0,646.0
HR_Unknown,9.0,471.0
HR_Unknown,10.0,525.0
HR_Unknown,11.0,709.0
HR_Unknown,12.0,1188.0
HR_Unknown,13.0,2041.0
HR_Unknown,14.0,2412.0
HR_Unknown,15.0,3861.0
HR_Unknown,16.0,9000.0
HR_Unknown,17.0,10904.0
HR_Unknown,18.0,12680.0
HR_Unknown,19.0,13388.0
HR_Unknown,20.0,12264.0
HR_Unknown,21.0,18547.0
HR_Unknown,22.0,22869.0
HR_Unknown,23.0,23438.0
HR_Unknown,24.0,23756.0
HR_Unknown,25.0,31284.0
HR_Unknown,26.0,32994.0
HR_Unknown,27.0,32195.0
HR_Unknown,28.0,30673.0
HR_Unknown,29.0,30387.0
HR_Unknown,30.0,34499.0
HR_Unknown,31.0,33470.0
HR_Unknown,32.0,29310.0
HR_Unknown,33.0,27322.0
HR_Unknown,34.0,18611.0
HR_Unknown,35.0,19936.0
HR_Unknown,36.0,19239.0
HR_Unknown,37.0,14385.0
HR_Unknown,38.0,11227.0
HR_Unknown,39.0,10022.0
HR_Unknown,40.0,7778.0
HR_Unknown,41.0,7380.0
HR_Unknown,42.0,6839.0
HR_Unknown,43.0,6231.0
HR_Unknown,44.0,5106.0
HR_Unknown,45.0,4524.0
HR_Unknown,46.0,4049.0
HR_Unknown,47.0,3234.0
HR_Unknown,48.0,2092.0
HR_Unknown,49.0,1842.0
HR_Unknown,50.0,1731.0
HR_Unknown,51.0,1951.0
HR_Unknown,52.0,1963.0
HR_Unknown,53.0,1993.0
HR_Unknown,54.0,2804.0
HR_Unknown,55.0,4495.0
HR_Unknown,56.0,7923.0
HR_Unknown,57.0,20184.0
HR_Unknown,58.0,37037.0
HR_Unknown,59.0,62929.0
HR_Unknown,60.0,80695.0
HR_Unknown,61.0,80135.0
HR_Unknown,62.0,62797.0
HR_Unknown,63.0,55405.0
HR_Unknown,64.0,56295.0
HR_Unknown,65.0,53041.0
HR_Unknown,66.0,50505.0
HR_Unknown,67.0,41184.0
HR_Unknown,68.0,32975.0
HR_Unknown,69.0,27039.0
HR_Unknown,70.0,24244.0
HR_Unknown,71.0,21631.0
HR_Unknown,72.0,17597.0
HR_Unknown,73.0,15035.0
HR_Unknown,74.0,12440.0
HR_Unknown,75.0,11096.0
HP_Unknown,1.0,0.0
HP_Unknown,2.0,0.0
HP_Unknown,3.0,0.0
HP_Unknown,4.0,0.0
HP_Unknown,5.0,0.0
HP_Unknown,6.0,0.0
HP_Unknown,7.0,660.0
HP_Unknown,8.0,646.0
HP_Unknown,9.0,471.0
HP_Unknown,10.0,525.0
HP_Unknown,11.0,709.0
HP_Unknown,12.0,1188.0
HP_Unknown,13.0,2041.0
HP_Unknown,14.0,2412.0
HP_Unknown,15.0,3861.0
HP_Unknown,16.0,9000.0
HP_Unknown,17.0,10904.0
HP_Unknown,18.0,12680.0
HP_Unknown,19.0,13388.0
HP_Unknown,20.0,12264.0
HP_Unknown,21.0,18547.0
HP_Unknown,22.0,22869.0
HP_Unknown,23.0,23438.0
HP_Unknown,24.0,23756.0
HP_Unknown,25.0,31284.0
HP_Unknown,26.0,32994.0
HP_Unknown,27.0,32195.0
HP_Unknown,28.0,30673.0
HP_Unknown,29.0,30387.0
HP_Unknown,30.0,34499.0
HP_Unknown,31.0,33470.0
HP_Unknown,32.0,29310.0
HP_Unknown,33.0,27322.0
HP_Unknown,34.0,18611.0
HP_Unknown,35.0,19936.0
HP_Unknown,36.0,19239.0
HP_Unknown,37.0,14385.0
HP_Unknown,38.0,11227.0
HP_Unknown,39.0,10022.0
HP_Unknown,40.0,7778.0
HP_Unknown,41.0,7380.0
HP_Unknown,42.0,6839.0
HP_Unknown,43.0,6231.0
HP_Unknown,44.0,5106.0
HP_Unknown,45.0,4524.0
HP_Unknown,46.0,4049.0
HP_Unknown,47.0,3234.0
HP_Unknown,48.0,2092.0
HP_Unknown,49.0,1842.0
HP_Unknown,50.0,1731.0
HP_Unknown,51.0,1951.0
HP_Unknown,52.0,1963.0
HP_Unknown,53.0,1993.0
HP_Unknown,54.0,2804.0
HP_Unknown,55.0,4495.0
HP_Unknown,56.0,7923.0
HP_Unknown,57.0,20184.0
HP_Unknown,58.0,37037.0
HP_Unknown,59.0,62929.0
HP_Unknown,60.0,80695.0
HP_Unknown,61.0,80135.0
HP_Unknown,62.0,62797.0
HP_Unknown,63.0,55405.0
HP_Unknown,64.0,56295.0
HP_Unknown,65.0,53041.0
HP_Unknown,66.0,50505.0
HP_Unknown,67.0,41184.0
HP_Unknown,68.0,32975.0
HP_Unknown,69.0,27039.0
HP_Unknown,70.0,24244.0
HP_Unknown,71.0,21631.0
HP_Unknown,72.0,17597.0
HP_Unknown,73.0,15035.0
HP_Unknown,74.0,12440.0
HP_Unknown,75.0,11096.0
JK_Unknown,1.0,0.0
JK_Unknown,2.0,0.0
JK_Unknown,3.0,0.0
JK_Unknown,4.0,0.0
JK_Unknown,5.0,0.0
JK_Unknown,6.0,0.0
JK_Unknown,7.0,660.0
JK_Unknown,8.0,646.0
JK_Unknown,9.0,471.0
JK_Unknown,10.0,525.0
JK_Unknown,11.0,709.0
JK_Unknown,12.0,1188.0
JK_Unknown,13.0,2041.0
JK_Unknown,14.0,2412.0
JK_Unknown,15.0,3861.0
JK_Unknown,16.0,9000.0
JK_Unknown,17.0,10904.0
JK_Unknown,18.0,12680.0
JK_Unknown,19.0,13388.0
JK_Unknown,20.0,12264.0
JK_Unknown,21.0,18547.0
JK_Unknown,22.0,22869.0
JK_Unknown,23.0,23438.0
JK_Unknown,24.0,23756.0
JK_Unknown,25.0,31284.0
JK_Unknown,26.0,32994.0
JK_Unknown,27.0,32195.0
JK_Unknown,28.0,30673.0
JK_Unknown,29.0,30387.0
JK_Unknown,30.0,34499.0
JK_Unknown,31.0,33470.0
JK_Unknown,32.0,29310.0
JK_Unknown,33.0,27322.0
JK_Unknown,34.0,18611.0
JK_Unknown,35.0,19936.0
JK_Unknown,36.0,19239.0
JK_Unknown,37.0,14385.0
JK_Unknown,38.0,11227.0
JK_Unknown,39.0,10022.0
JK_Unknown,40.0,7778.0
JK_Unknown,41.0,7380.0
JK_Unknown,42.0,6839.0
JK_Unknown,43.0,6231.0
JK_Unknown,44.0,5106.0
JK_Unknown,45.0,4524.0
JK_Unknown,46.0,4049.0
JK_Unknown,47.0,3234.0
JK_Unknown,48.0,2092.0
JK_Unknown,49.0,1842.0
JK_Unknown,50.0,1731.0
JK_Unknown,51.0,1951.0
JK_Unknown,52.0,1963.0
JK_Unknown,53.0,1993.0
JK_Unknown,54.0,2804.0
JK_Unknown,55.0,4495.0
JK_Unknown,56.0,7923.0
JK_Unknown,57.0,20184.0
JK_Unknown,58.0,37037.0
JK_Unknown,59.0,62929.0
JK_Unknown,60.0,80695.0
JK_Unknown,61.0,80135.0
JK_Unknown,62.0,62797.0
JK_Unknown,63.0,55405.0
JK_Unknown,64.0,56295.0
JK_Unknown,65.0,53041.0
JK_Unknown,66.0,50505.0
JK_Unknown,67.0,41184.0
JK_Unknown,68.0,32975.0
JK_Unknown,69.0,27039.0
JK_Unknown,70.0,24244.0
JK_Unknown,71.0,21631.0
JK_Unknown,72.0,17597.0
JK_Unknown,73.0,15035.0
JK_Unknown,74.0,12440.0
JK_Unknown,75.0,11096.0
JH_Unknown,1.0,0.0
JH_Unknown,2.0,0.0
JH_Unknown,3.0,0.0
JH_Unknown,4.0,0.0
JH_Unknown,5.0,0.0
JH_Unknown,6.0,0.0
JH_Unknown,7.0,660.0
JH_Unknown,8.0,646.0
JH_Unknown,9.0,471.0
JH_Unknown,10.0,525.0
JH_Unknown,11.0,709.0
JH_Unknown,12.0,1188.0
JH_Unknown,13.0,2041.0
JH_Unknown,14.0,2412.0
JH_Unknown,15.0,3861.0
JH_Unknown,16.0,9000.0
JH_Unknown,17.0,10904.0
JH_Unknown,18.0,12680.0
JH_Unknown,19.0,13388.0
JH_Unknown,20.0,12264.0
JH_Unknown,21.0,18547.0
JH_Unknown,22.0,22869.0
JH_Unknown,23.0,23438.0
JH_Unknown,24.0,23756.0
JH_Unknown,25.0,31284.0
JH_Unknown,26.0,32994.0
JH_Unknown,27.0,32195.0
JH_Unknown,28.0,30673.0
JH_Unknown,29.0,30387.0
JH_Unknown,30.0,34499.0
JH_Unknown,31.0,33470.0
JH_Unknown,32.0,29310.0
JH_Unknown,33.0,27322.0
JH_Unknown,34.0,18611.0
JH_Unknown,35.0,19936.0
JH_Unknown,36.0,19239.0
JH_Unknown,37.0,14385.0
JH_Unknown,38.0,11227.0
JH_Unknown,39.0,10022.0
JH_Unknown,40.0,7778.0
JH_Unknown,41.0,7380.0
JH_Unknown,42.0,6839.0
JH_Unknown,43.0,6231.0
JH_Unknown,44.0,5106.0
JH_Unknown,45.0,4524.0
JH_Unknown,46.0,4049.0
JH_Unknown,47.0,3234.0
JH_Unknown,48.0,2092.0
JH_Unknown,49.0,1842.0
JH_Unknown,50.0,1731.0
JH_Unknown,51.0,1951.0
JH_Unknown,52.0,1963.0
JH_Unknown,53.0,1993.0
JH_Unknown,54.0,2804.0
JH_Unknown,55.0,4495.0
JH_Unknown,56.0,7923.0
JH_Unknown,57.0,20184.0
JH_Unknown,58.0,37037.0
JH_Unknown,59.0,62929.0
JH_Unknown,60.0,80695.0
JH_Unknown,61.0,80135.0
JH_Unknown,62.0,62797.0
JH_Unknown,63.0,55405.0
JH_Unknown,64.0,56295.0
JH_Unknown,65.0,53041.0
JH_Unknown,66.0,50505.0
JH_Unknown,67.0,41184.0
JH_Unknown,68.0,32975.0
JH_Unknown,69.0,27039.0
JH_Unknown,70.0,24244.0
JH_Unknown,71.0,21631.0
JH_Unknown,72.0,17597.0
JH_Unknown,73.0,15035.0
JH_Unknown,74.0,12440.0
JH_Unknown,75.0,11096.0
KA_Unknown,1.0,0.0
KA_Unknown,2.0,0.0
KA_Unknown,3.0,0.0
KA_Unknown,4.0,0.0
KA_Unknown,5.0,0.0
KA_Unknown,6.0,0.0
KA_Unknown,7.0,660.0
KA_Unknown,8.0,646.0
KA_Unknown,9.0,471.0
KA_Unknown,10.0,525.0
KA_Unknown,11.0,709.0
KA_Unknown,12.0,1188.0
KA_Unknown,13.0,2041.0
KA_Unknown,14.0,2412.0
KA_Unknown,15.0,3861.0
KA_Unknown,16.0,9000.0
KA_Unknown,17.0,10904.0
KA_Unknown,18.0,12680.0
KA_Unknown,19.0,13388.0
KA_Unknown,20.0,12264.0
KA_Unknown,21.0,18547.0
KA_Unknown,22.0,22869.0
KA_Unknown,23.0,23438.0
KA_Unknown,24.0,23756.0
KA_Unknown,25.0,31284.0
KA_Unknown,26.0,32994.0
KA_Unknown,27.0,32195.0
KA_Unknown,28.0,30673.0
KA_Unknown,29.0,30387.0
KA_Unknown,30.0,34499.0
